nofinessej;nofinesset;libde_equipement;libta_equipement;lib_categorie_etablissement;coordyet;coordxet;raison_sociale;raison_sociale_longue;capinstot;commune;departement;libdepartement;client;longitude;latitude;groupe;groupe_equipement;code_insee
120001599;120001649;Hébergement d'Urgence Adultes, Familles Difficulté;Hébergement Complet Internat;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6335168.2;706746.4;CHRS  TRAIT D'UNION;CENTRE D'HÉBERGEMENT ET DE RÉADAPTATION SOCIALE;8;145;12;AVEYRON;Tous publics en difficulté;3.0842839839406633;44.11548570818638;Social / Hébergement;Hébergement;12145
120001599;120001649;Hébergement d'Urgence Adultes, Familles Difficulté;Hébergement Complet Internat;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6335168.2;706746.4;CHRS  TRAIT D'UNION;CENTRE D'HÉBERGEMENT ET DE RÉADAPTATION SOCIALE;10;145;12;AVEYRON;Familles en difficulté et/ou femmes isolées;3.0842839839406633;44.11548570818638;Social / Hébergement;Hébergement;12145
120001599;120001649;Hébergement d'Urgence Adultes, Familles Difficulté;Hébergement Complet Internat;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6335168.2;706746.4;CHRS  TRAIT D'UNION;CENTRE D'HÉBERGEMENT ET DE RÉADAPTATION SOCIALE;5;145;12;AVEYRON;Femmes Victimes de Violence;3.0842839839406633;44.11548570818638;Social / Hébergement;Hébergement;12145
120001599;120001649;Hébergement d'insertion Adultes,Familles Difficulté;Hébergement de Nuit Eclaté;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6335168.2;706746.4;CHRS  TRAIT D'UNION;CENTRE D'HÉBERGEMENT ET DE RÉADAPTATION SOCIALE;3;145;12;AVEYRON;Tous publics en difficulté;3.0842839839406633;44.11548570818638;Social / Hébergement;Hébergement;12145
120000278;120006242;Hébergement d'insertion Adultes,Familles Difficulté;Hébergement Complet Internat;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6361563.6;666221.3;CHRS  RODEZ;CENTRE D'HEBERGEMENT ET DE READAPTATION SOCIALE RODEZ;7;202;12;AVEYRON;Tous publics en difficulté;2.576230797614631;44.352288199725905;Social / Hébergement;Hébergement;12202
120008107;120006275;Hébergement d'Urgence Adultes, Familles Difficulté;Hébergement Complet Internat;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6361579.4;666394.7;CHRS   LES BESSES;CENTRE HEBERGEMENT ET READAPTATION SOCIALE LES BESSES;11;202;12;AVEYRON;Adultes en Difficulté d'Insertion Sociale (SAI);2.57840507996367;44.35243877758092;Social / Hébergement;Hébergement;12202
120008107;120006275;Hébergement d'insertion Adultes,Familles Difficulté;Hébergement de Nuit Eclaté;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6361579.4;666394.7;CHRS   LES BESSES;CENTRE HEBERGEMENT ET READAPTATION SOCIALE LES BESSES;3;202;12;AVEYRON;Tous publics en difficulté;2.57840507996367;44.35243877758092;Social / Hébergement;Hébergement;12202
120008107;120006275;Hébergement d'Urgence Adultes, Familles Difficulté;Hébergement de Nuit Eclaté;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6361579.4;666394.7;CHRS   LES BESSES;CENTRE HEBERGEMENT ET READAPTATION SOCIALE LES BESSES;1;202;12;AVEYRON;Femmes Victimes de Violence;2.57840507996367;44.35243877758092;Social / Hébergement;Hébergement;12202
120008107;120006275;Hébergement d'insertion Adultes,Familles Difficulté;Hébergement Complet Internat;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6361579.4;666394.7;CHRS   LES BESSES;CENTRE HEBERGEMENT ET READAPTATION SOCIALE LES BESSES;15;202;12;AVEYRON;Tous publics en difficulté;2.57840507996367;44.35243877758092;Social / Hébergement;Hébergement;12202
120783931;120786983;Veille sociale;Accueil de Jour;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6361484.2;623238.6;CHRS VILLAGE DOUZE;CENTRE HEBERGEMENT ET READAPTATION SOCIALE VILLAGE DOUZE;2;300;12;AVEYRON;Tous publics en difficulté;2.0370438589911295;44.348176091071274;Social / Hébergement;Social;12300
120783931;120786983;Soutien et accompagnement social;Accueil de Jour;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6361484.2;623238.6;CHRS VILLAGE DOUZE;CENTRE HEBERGEMENT ET READAPTATION SOCIALE VILLAGE DOUZE;0;300;12;AVEYRON;Tous publics en difficulté;2.0370438589911295;44.348176091071274;Social / Hébergement;Social;12300
120783931;120786983;Adaptation à la vie active;Type d'activité indifferencié;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6361484.2;623238.6;CHRS VILLAGE DOUZE;CENTRE HEBERGEMENT ET READAPTATION SOCIALE VILLAGE DOUZE;4;300;12;AVEYRON;Tous publics en difficulté;2.0370438589911295;44.348176091071274;Social / Hébergement;Réinsertion et adaptation;12300
120783931;120786983;Hébergement d'Urgence Adultes, Familles Difficulté;Hébergement de Nuit Eclaté;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6361484.2;623238.6;CHRS VILLAGE DOUZE;CENTRE HEBERGEMENT ET READAPTATION SOCIALE VILLAGE DOUZE;8;300;12;AVEYRON;Tous publics en difficulté;2.0370438589911295;44.348176091071274;Social / Hébergement;Hébergement;12300
120783931;120786983;Hébergement d'insertion Adultes,Familles Difficulté;Hébergement de Nuit Eclaté;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6361484.2;623238.6;CHRS VILLAGE DOUZE;CENTRE HEBERGEMENT ET READAPTATION SOCIALE VILLAGE DOUZE;18;300;12;AVEYRON;Tous publics en difficulté;2.0370438589911295;44.348176091071274;Social / Hébergement;Hébergement;12300
120783931;120786983;Hébergement d'Urgence Adultes, Familles Difficulté;Hébergement de Nuit Eclaté;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6361484.2;623238.6;CHRS VILLAGE DOUZE;CENTRE HEBERGEMENT ET READAPTATION SOCIALE VILLAGE DOUZE;1;300;12;AVEYRON;Femmes Victimes de Violence;2.0370438589911295;44.348176091071274;Social / Hébergement;Hébergement;12300
750015968;300021599;Hébergement d'Urgence Adultes, Familles Difficulté;Hébergement de Nuit Eclaté;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6304204.1;809443.9;CHRS SOS SOLIDARITES;CHRS SOS SOLIDARITES;59;189;30;GARD;Tous publics en difficulté;4.3605023135969905;43.828363259761446;Social / Hébergement;Hébergement;30189
300786845;300783966;Accueil Temporaire d'Urgence Pr Adultes & Familles;Hébergement Complet Internat;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6307589.2;811576.8;CHRS LE MAS D'ALESTI;CHRS LE MAS D'ALESTI;4;189;30;GARD;Familles en difficulté et/ou femmes isolées;4.387750568350148;43.858487393021385;Social / Hébergement;Hébergement;30189
300786845;300783966;Hébergement d'insertion Adultes,Familles Difficulté;Hébergement de Nuit Eclaté;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6307589.2;811576.8;CHRS LE MAS D'ALESTI;CHRS LE MAS D'ALESTI;31;189;30;GARD;Tous publics en difficulté;4.387750568350148;43.858487393021385;Social / Hébergement;Hébergement;30189
300786845;300783966;Hébergement d'insertion Adultes,Familles Difficulté;Hébergement Complet Internat;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6307589.2;811576.8;CHRS LE MAS D'ALESTI;CHRS LE MAS D'ALESTI;21;189;30;GARD;Hommes seuls en difficulté;4.387750568350148;43.858487393021385;Social / Hébergement;Hébergement;30189
300786845;300783966;Hébergement d'Urgence Adultes, Familles Difficulté;Hébergement de Nuit Eclaté;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6307589.2;811576.8;CHRS LE MAS D'ALESTI;CHRS LE MAS D'ALESTI;4;189;30;GARD;Tous publics en difficulté;4.387750568350148;43.858487393021385;Social / Hébergement;Hébergement;30189
300000981;300784139;Hébergement d'insertion Adultes,Familles Difficulté;Hébergement de Nuit Eclaté;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6336790.3;786811.7;CHRS LA CLEDE;CENTRE D'HEBERGEMENT ET DE READAPTATION SOCIALE LA CLEDE;36;007;30;GARD;Tous publics en difficulté;4.084764703141778;44.12475077312596;Social / Hébergement;Hébergement;30007
300000981;300784139;C.H.R.S. Hors les murs;Prestation en milieu ordinaire;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6336790.3;786811.7;CHRS LA CLEDE;CENTRE D'HEBERGEMENT ET DE READAPTATION SOCIALE LA CLEDE;19;007;30;GARD;Tous publics en difficulté;4.084764703141778;44.12475077312596;Social / Hébergement;Autres;30007
300000981;300784139;Suivi Social en Milieu Ouvert;Prestation en milieu ordinaire;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6336790.3;786811.7;CHRS LA CLEDE;CENTRE D'HEBERGEMENT ET DE READAPTATION SOCIALE LA CLEDE;22;007;30;GARD;Adultes en Difficulté d'Insertion Sociale (SAI);4.084764703141778;44.12475077312596;Social / Hébergement;Social;30007
300000981;300784139;Accueil Temporaire d'Urgence Pr Adultes & Familles;Hébergement Complet Internat;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6336790.3;786811.7;CHRS LA CLEDE;CENTRE D'HEBERGEMENT ET DE READAPTATION SOCIALE LA CLEDE;40;007;30;GARD;Adultes en Difficulté d'Insertion Sociale (SAI);4.084764703141778;44.12475077312596;Social / Hébergement;Hébergement;30007
300000981;300784139;Hébergement d'Urgence Adultes, Familles Difficulté;Hébergement de Nuit Eclaté;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6336790.3;786811.7;CHRS LA CLEDE;CENTRE D'HEBERGEMENT ET DE READAPTATION SOCIALE LA CLEDE;7;007;30;GARD;Femmes Victimes de Violence;4.084764703141778;44.12475077312596;Social / Hébergement;Hébergement;30007
300000981;300784139;Hébergement d'insertion Adultes,Familles Difficulté;Hébergement de Nuit Eclaté;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6336790.3;786811.7;CHRS LA CLEDE;CENTRE D'HEBERGEMENT ET DE READAPTATION SOCIALE LA CLEDE;25;007;30;GARD;Familles en difficulté et/ou femmes isolées;4.084764703141778;44.12475077312596;Social / Hébergement;Hébergement;30007
300000981;300784139;Hébergement d'Urgence Adultes, Familles Difficulté;Hébergement de Nuit Eclaté;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6336790.3;786811.7;CHRS LA CLEDE;CENTRE D'HEBERGEMENT ET DE READAPTATION SOCIALE LA CLEDE;17;007;30;GARD;Tous publics en difficulté;4.084764703141778;44.12475077312596;Social / Hébergement;Hébergement;30007
300000981;300784139;Hébergement d'Urgence Adultes, Familles Difficulté;Hébergement de Nuit Eclaté;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6336790.3;786811.7;CHRS LA CLEDE;CENTRE D'HEBERGEMENT ET DE READAPTATION SOCIALE LA CLEDE;5;007;30;GARD;Familles en difficulté et/ou femmes isolées;4.084764703141778;44.12475077312596;Social / Hébergement;Hébergement;30007
750721300;300786316;Hébergement d'Urgence Adultes, Familles Difficulté;Hébergement de Nuit Eclaté;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6304205.3;809943.6;CHRS LES GLYCINES;CTRE D'HEBERGEMENT ET DE READAPTATION SOCIALE LES GLYCINES;10;189;30;GARD;Familles en difficulté et/ou femmes isolées;4.366713128445618;43.828296405399065;Social / Hébergement;Hébergement;30189
750721300;300786316;Hébergement d'Urgence Adultes, Familles Difficulté;Hébergement de Nuit Eclaté;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6304205.3;809943.6;CHRS LES GLYCINES;CTRE D'HEBERGEMENT ET DE READAPTATION SOCIALE LES GLYCINES;12;189;30;GARD;Familles en difficulté et/ou femmes isolées;4.366713128445618;43.828296405399065;Social / Hébergement;Hébergement;30189
750721300;300786316;Hébergement d'insertion Adultes,Familles Difficulté;Hébergement de Nuit Eclaté;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6304205.3;809943.6;CHRS LES GLYCINES;CTRE D'HEBERGEMENT ET DE READAPTATION SOCIALE LES GLYCINES;43;189;30;GARD;Familles en difficulté et/ou femmes isolées;4.366713128445618;43.828296405399065;Social / Hébergement;Hébergement;30189
750721300;300786316;Accueil Temporaire d'Urgence Pr Adultes & Familles;Hébergement Complet Internat;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6304205.3;809943.6;CHRS LES GLYCINES;CTRE D'HEBERGEMENT ET DE READAPTATION SOCIALE LES GLYCINES;6;189;30;GARD;Personnes seules en Difficulté avec Enfant;4.366713128445618;43.828296405399065;Social / Hébergement;Hébergement;30189
750721334;300786340;Hébergement d'insertion Adultes,Familles Difficulté;Hébergement Complet Internat;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6304344.9;810900.2;CHRS HENRY DUNANT;CENTRE D'HEBERGEMENT ET DE READAPTATION SOCIALE HENRY DUNANT;28;189;30;GARD;Adultes en Difficulté d'Insertion Sociale (SAI);4.378632549330921;43.82940283404866;Social / Hébergement;Hébergement;30189
750721334;300786340;C.H.R.S. Hors les murs;Prestation en milieu ordinaire;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6304344.9;810900.2;CHRS HENRY DUNANT;CENTRE D'HEBERGEMENT ET DE READAPTATION SOCIALE HENRY DUNANT;28;189;30;GARD;Tous publics en difficulté;4.378632549330921;43.82940283404866;Social / Hébergement;Autres;30189
750721334;300786340;Hébergement d'Urgence Adultes, Familles Difficulté;Hébergement Complet Internat;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6304344.9;810900.2;CHRS HENRY DUNANT;CENTRE D'HEBERGEMENT ET DE READAPTATION SOCIALE HENRY DUNANT;8;189;30;GARD;Tous publics en difficulté;4.378632549330921;43.82940283404866;Social / Hébergement;Hébergement;30189
310026133;310003207;Hébergement de Stabilisation Adultes,familles Difficulté;Hébergement de Nuit Eclaté;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6277682.0;570366.8;CHRS UNION CEPIERE ROBERT MONNIER;;33;555;31;HAUTE GARONNE;Hommes seuls en difficulté;1.3952868681259376;43.58634086427104;Social / Hébergement;Hébergement;31555
310026133;310003207;Hébergement d'insertion Adultes,Familles Difficulté;Hébergement de Nuit Eclaté;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6277682.0;570366.8;CHRS UNION CEPIERE ROBERT MONNIER;;4;555;31;HAUTE GARONNE;Femmes Seules en Difficulté;1.3952868681259376;43.58634086427104;Social / Hébergement;Hébergement;31555
310026133;310003207;Hébergement d'insertion Adultes,Familles Difficulté;Hébergement de Nuit Eclaté;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6277682.0;570366.8;CHRS UNION CEPIERE ROBERT MONNIER;;25;555;31;HAUTE GARONNE;Familles en Difficulté ou sans Logement;1.3952868681259376;43.58634086427104;Social / Hébergement;Hébergement;31555
310026133;310003207;Hébergement de Stabilisation Adultes,familles Difficulté;Hébergement Complet Internat;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6277682.0;570366.8;CHRS UNION CEPIERE ROBERT MONNIER;;2;555;31;HAUTE GARONNE;Hommes seuls en difficulté;1.3952868681259376;43.58634086427104;Social / Hébergement;Hébergement;31555
310026133;310003207;Hébergement d'insertion Adultes,Familles Difficulté;Hébergement Complet Internat;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6277682.0;570366.8;CHRS UNION CEPIERE ROBERT MONNIER;;8;555;31;HAUTE GARONNE;Hommes seuls en difficulté;1.3952868681259376;43.58634086427104;Social / Hébergement;Hébergement;31555
310026133;310003207;Hébergement d'Urgence Adultes, Familles Difficulté;Hébergement Complet Internat;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6277682.0;570366.8;CHRS UNION CEPIERE ROBERT MONNIER;;9;555;31;HAUTE GARONNE;Hommes seuls en difficulté;1.3952868681259376;43.58634086427104;Social / Hébergement;Hébergement;31555
310026133;310003207;Hébergement d'Urgence Adultes, Familles Difficulté;Hébergement de Nuit Eclaté;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6277682.0;570366.8;CHRS UNION CEPIERE ROBERT MONNIER;;10;555;31;HAUTE GARONNE;Familles en Difficulté ou sans Logement;1.3952868681259376;43.58634086427104;Social / Hébergement;Hébergement;31555
310001185;310011879;Hébergement d'Urgence Adultes, Familles Difficulté;Hébergement Complet Internat;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6280289.6;575049.2;CHRS GITE DE L'ECLUSE;;25;555;31;HAUTE GARONNE;Familles en Difficulté ou sans Logement;1.4526021190486877;43.61063925934107;Social / Hébergement;Hébergement;31555
310788732;310019955;Hébergement d'Urgence Adultes, Familles Difficulté;Hébergement de Nuit Eclaté;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6280027.9;575213.7;CHRS CPVA RIQUET;CENTRE PREPARATION VIE AUTONOME - URGENCE SERVICE RIQUET;14;555;31;HAUTE GARONNE;Adultes en Difficulté d'Insertion Sociale (SAI);1.454702192593022;43.60831399744014;Social / Hébergement;Hébergement;31555
310788732;310019955;Hébergement d'Urgence Adultes, Familles Difficulté;Hébergement Complet Internat;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6280027.9;575213.7;CHRS CPVA RIQUET;CENTRE PREPARATION VIE AUTONOME - URGENCE SERVICE RIQUET;40;555;31;HAUTE GARONNE;Adultes en Difficulté d'Insertion Sociale (SAI);1.454702192593022;43.60831399744014;Social / Hébergement;Hébergement;31555
750045395;310020482;Soutien et accompagnement social;Accueil de Jour;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6277919.1;572609.4;CHRS AMICALE DU NID;;;555;31;HAUTE GARONNE;Prostituées avec ou sans Enfant;1.422981676414718;43.58888025266847;Social / Hébergement;Social;31555
750721334;310023270;Hébergement d'Urgence Adultes, Familles Difficulté;Hébergement de Nuit Eclaté;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6280668.2;570978.2;CHRS L'ESCALE;CENTRE DHEBERGEMENTET DE REINSERTION SOCIALE L'ESCALE;30;555;31;HAUTE GARONNE;Hommes seuls en difficulté;1.4021052995745686;43.61331563529999;Social / Hébergement;Hébergement;31555
750721334;310023270;Hébergement d'Urgence Adultes, Familles Difficulté;Hébergement Complet Internat;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6280668.2;570978.2;CHRS L'ESCALE;CENTRE DHEBERGEMENTET DE REINSERTION SOCIALE L'ESCALE;121;555;31;HAUTE GARONNE;Hommes seuls en difficulté;1.4021052995745686;43.61331563529999;Social / Hébergement;Hébergement;31555
310002464;310025697;Soutien et accompagnement social;Accueil de Jour;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6279265.8;575138.7;ACCUEIL DE JOUR DU CHRS A.P.I.A.F;;;555;31;HAUTE GARONNE;Femmes Victimes de Violence;1.4539584209442162;43.60144497935982;Social / Hébergement;Social;31555
310002464;310025697;Soutien et accompagnement social;Accueil de Jour;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6279265.8;575138.7;ACCUEIL DE JOUR DU CHRS A.P.I.A.F;;;555;31;HAUTE GARONNE;Femmes Seules en Difficulté;1.4539584209442162;43.60144497935982;Social / Hébergement;Social;31555
310002464;310025697;Soutien et accompagnement social;Accueil de Jour;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6279265.8;575138.7;ACCUEIL DE JOUR DU CHRS A.P.I.A.F;;;555;31;HAUTE GARONNE;Personnes seules en Difficulté avec Enfant;1.4539584209442162;43.60144497935982;Social / Hébergement;Social;31555
310001177;310026786;Adaptation à la vie active;Type d'activité indifferencié;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6278779.2;573019.5;"CAVA ""MAISON D'A COTE""";"CENTRE D'ADAPTATION À LA VIE ACTIVE ""MAISON D'A COTE""";;555;31;HAUTE GARONNE;Femmes Seules en Difficulté;1.427845156330008;43.596691119669785;Social / Hébergement;Réinsertion et adaptation;31555
310000740;310782354;Hébergement d'insertion Adultes,Familles Difficulté;Hébergement Complet Internat;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6278037.5;575471.1;CHRS LE RELAIS;CENTRE D'HEBERGEMENT ET DE READAPTATION SOCIALE LE RELAIS;25;555;31;HAUTE GARONNE;Tous publics en difficulté;1.45837006860281;43.59045379457708;Social / Hébergement;Hébergement;31555
310000740;310782354;Hébergement d'insertion Adultes,Familles Difficulté;Hébergement de Nuit Eclaté;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6278037.5;575471.1;CHRS LE RELAIS;CENTRE D'HEBERGEMENT ET DE READAPTATION SOCIALE LE RELAIS;14;555;31;HAUTE GARONNE;Tous publics en difficulté;1.45837006860281;43.59045379457708;Social / Hébergement;Hébergement;31555
